LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,44.953972,
RUS,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,45.109924,
RUS,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,34.754036,
RUS,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,32.779057,
RUS,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,32.504326,
SAU,EDUADULT,TRY_MEN,PC_25_64,A,2016,23.890369,
SAU,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,23.19838,
SAU,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,34.544746,
SAU,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,30.229431,
SVN,EDUADULT,TRY_MEN,PC_25_64,A,2016,24.278795,
SVN,EDUADULT,TRY_MEN,PC_25_64,A,2017,28.41753,
SVN,EDUADULT,TRY_MEN,PC_25_64,A,2018,26.375181,
SVN,EDUADULT,TRY_MEN,PC_25_64,A,2019,26.791559,
SVN,EDUADULT,TRY_MEN,PC_25_64,A,2020,29.27351,
SVN,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,37.551964,
SVN,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,39.377754,
SVN,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,38.859341,
SVN,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,40.225487,
SVN,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,43.015697,
SVN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,64.348885,
SVN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,60.170712,
SVN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,62.456078,
SVN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,62.466618,
SVN,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,61.780827,
SVN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,48.438099,
SVN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,47.523338,
SVN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,48.547001,
SVN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,48.078552,
SVN,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,46.343037,
ZAF,EDUADULT,TRY_MEN,PC_25_64,A,2016,13.194118,
ZAF,EDUADULT,TRY_MEN,PC_25_64,A,2017,14.91624,
ZAF,EDUADULT,TRY_MEN,PC_25_64,A,2018,14.855694,
ZAF,EDUADULT,TRY_MEN,PC_25_64,A,2019,15.127214,
ZAF,EDUADULT,TRY_MEN,PC_25_64,A,2020,14.797209,
ZAF,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,14.389567,
ZAF,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,16.05265,
ZAF,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,15.901568,
ZAF,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,16.446951,
ZAF,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,16.851519,
ZAF,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,28.70327,
ZAF,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,29.182283,
ZAF,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,30.129017,
ZAF,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,30.516876,
ZAF,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,32.806484,
ZAF,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,27.295212,
ZAF,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,27.979998,
ZAF,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,28.529285,
ZAF,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,28.988367,
ZAF,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,30.847193,
OAVG,EDUADULT,TRY_MEN,PC_25_64,A,2016,32.304467,
OAVG,EDUADULT,TRY_MEN,PC_25_64,A,2017,32.765845,
OAVG,EDUADULT,TRY_MEN,PC_25_64,A,2018,33.577753,
OAVG,EDUADULT,TRY_MEN,PC_25_64,A,2019,34.517005,
OAVG,EDUADULT,TRY_MEN,PC_25_64,A,2020,35.325915,
OAVG,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,38.127192,
OAVG,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,38.668392,
OAVG,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,40.070351,
OAVG,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,41.263286,
OAVG,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,42.688542,
OAVG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,44.859382,
OAVG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,44.385364,
OAVG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,44.240052,
OAVG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,43.79197,
OAVG,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,44.238954,
OAVG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,39.527441,
OAVG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,39.287784,
OAVG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,38.852146,
OAVG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,38.347761,
OAVG,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,38.557001,
LTU,EDUADULT,TRY_MEN,PC_25_64,A,2016,31.748549,
LTU,EDUADULT,TRY_MEN,PC_25_64,A,2017,32.630604,
LTU,EDUADULT,TRY_MEN,PC_25_64,A,2018,33.979832,
LTU,EDUADULT,TRY_MEN,PC_25_64,A,2019,35.487518,
LTU,EDUADULT,TRY_MEN,PC_25_64,A,2020,36.994785,
LTU,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,47.049824,
LTU,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,47.334618,
LTU,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,48.837761,
LTU,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,50.450352,
LTU,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,51.099312,
CRI,EDUADULT,TRY_MEN,PC_25_64,A,2016,21.172318,
CRI,EDUADULT,TRY_MEN,PC_25_64,A,2017,21.779003,
CRI,EDUADULT,TRY_MEN,PC_25_64,A,2018,21.556192,
CRI,EDUADULT,TRY_MEN,PC_25_64,A,2019,23.850107,
CRI,EDUADULT,TRY_MEN,PC_25_64,A,2020,23.764633,
CRI,EDUADULT,TRY_WOMEN,PC_25_64,A,2016,24.779873,
CRI,EDUADULT,TRY_WOMEN,PC_25_64,A,2017,24.189367,
CRI,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,23.628597,
CRI,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,26.251854,
CRI,EDUADULT,TRY_WOMEN,PC_25_64,A,2020,26.449753,
G20,EDUADULT,TRY_MEN,PC_25_64,A,2018,31.928621,
G20,EDUADULT,TRY_MEN,PC_25_64,A,2019,31.590099,
G20,EDUADULT,TRY_WOMEN,PC_25_64,A,2018,35.22031,
G20,EDUADULT,TRY_WOMEN,PC_25_64,A,2019,33.91394,
CRI,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,17.125578,
CRI,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,15.813051,
CRI,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,16.384611,
CRI,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,16.833916,
CRI,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,17.112175,
CRI,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,16.754868,
CRI,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,17.224396,
CRI,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,16.86739,
CRI,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,18.403429,
CRI,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,17.998053,
LTU,EDUADULT,UPPSRY_MEN,PC_25_64,A,2016,57.976788,
LTU,EDUADULT,UPPSRY_MEN,PC_25_64,A,2017,57.787132,
LTU,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,56.734547,
LTU,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,55.670059,
LTU,EDUADULT,UPPSRY_MEN,PC_25_64,A,2020,54.448505,
LTU,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2016,48.02306,
LTU,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2017,47.719982,
LTU,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,46.257969,
LTU,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,44.82122,
LTU,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2020,44.68158,
G20,EDUADULT,UPPSRY_MEN,PC_25_64,A,2018,35.481283,
G20,EDUADULT,UPPSRY_MEN,PC_25_64,A,2019,35.069604,
G20,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2018,31.427534,
G20,EDUADULT,UPPSRY_WOMEN,PC_25_64,A,2019,31.72175,
